Bucket, Word ID, Source Word, True Translation, Predicted Translation
0, 2829, turns, ['поворачивается'], ['поворачивается']
0, 2898, invasion, ['вторжения'| 'вторжение'], ['вторжение']
0, 2920, sell, ['продавать'| 'продажа'| 'продать'], ['продать']
0, 2967, scenes, ['сцены'], ['сцены']
0, 3002, contribution, ['взнос'| 'вклад'], ['вклад']
0, 3077, reduce, ['уменьшить'| 'сократить'], ['уменьшить']
0, 3126, wine, ['вина'| 'вино'], ['вино']
0, 3201, hair, ['волосы'| 'волос'], ['волос']
0, 3349, ann, ['энн'| 'анн'], ['энн']
0, 3427, marshall, ['маршалл'| 'маршал'], ['маршалл']
0, 3509, hired, ['нанят'| 'нанял'| 'наняли'], ['нанят']
0, 3542, proof, ['доказательство'| 'доказательства'], ['доказательство']
0, 3557, jerusalem, ['иерусалим'], ['иерусалим']
0, 3577, channels, ['каналы'], ['каналы']
0, 3589, unusual, ['необычный'| 'необычная'| 'необычное'| 'необычно'| 'необычные'], ['необычно']
0, 3612, nevada, ['невада'], ['невада']
0, 3652, rooms, ['комнаты'| 'номера'], ['комнаты']
0, 3831, childhood, ['детство'| 'детства'], ['детства']
0, 3852, phoenix, ['феникс'], ['феникс']
0, 3966, familiar, ['знакомы'| 'знакомый'| 'знакомые'| 'знакомое'| 'знакомая'| 'знакомо'], ['знакомо']
0, 4189, uss, ['uss'], ['uss']
0, 4516, interviews, ['интервью'| 'собеседования'| 'беседы'], ['интервью']
0, 4530, answers, ['ответы'], ['ответы']
0, 4565, boundaries, ['границы'], ['границы']
0, 4580, experiment, ['эксперимент'], ['эксперимент']
0, 4596, germans, ['немцы'], ['немцы']
0, 4721, contents, ['содержание'| 'содержимое'], ['содержимое']
0, 4725, milk, ['молочный'| 'молоко'| 'молока'], ['молоко']
0, 4731, mason, ['мейсон'| 'мэйсон'], ['мейсон']
0, 4846, raw, ['raw'| 'сырой'], ['raw']
0, 4892, joan, ['джоан'], ['джоан']
0, 4897, stones, ['камни'], ['камни']
0, 4914, commanded, ['командовал'| 'повелел'], ['командовал']
0, 4920, otto, ['отто'], ['отто']
0, 5096, iraqi, ['иракские'| 'иракцы'| 'иракский'| 'иракская'| 'ирака'], ['ирака']
0, 5141, cyprus, ['кипра'| 'кипр'| 'кипре'], ['кипр']
0, 5220, panama, ['панаме'| 'панама'], ['панама']
0, 5311, chiefs, ['вождей'| 'начальники'| 'вожди'], ['вожди']
0, 5455, travels, ['путешествует'| 'путешествия'], ['путешествует']
0, 5565, cornwall, ['корнуолл'], ['корнуолл']
0, 5727, propaganda, ['пропаганды'| 'пропаганда'| 'пропаганду'], ['пропаганды']
0, 5744, lighting, ['освещения'| 'освещение'], ['освещения']
0, 5898, nearest, ['ближайшие'| 'ближайшее'| 'ближайший'| 'ближайшей'], ['ближайший']
0, 5917, relatives, ['родственники'| 'родственников'], ['родственники']
0, 5928, religions, ['религии'| 'религий'], ['религии']
0, 6007, macedonia, ['македонии'| 'македония'], ['македонии']
0, 6085, andrea, ['андреа'], ['андреа']
0, 6187, thriller, ['триллер'], ['триллер']
0, 6336, browser, ['браузер'], ['браузер']
0, 6382, vital, ['жизненно'], ['жизненно']
0, 6387, buddhism, ['буддизм'], ['буддизм']
0, 6398, halifax, ['галифакс'], ['галифакс']
0, 6430, accidentally, ['нечаянно'| 'случайно'], ['случайно']
0, 6547, diana, ['диана'], ['диана']
0, 6673, sofia, ['софия'| 'софии'], ['софия']
0, 6709, drawings, ['рисунки'| 'чертежи'], ['рисунки']
0, 6740, rhine, ['рейна'| 'рейн'], ['рейна']
0, 6811, anton, ['антон'], ['антон']
0, 6817, fake, ['фальшивый'| 'фальшивка'| 'фальшивые'| 'подделка'], ['фальшивый']
0, 7012, madagascar, ['мадагаскар'| 'мадагаскара'], ['мадагаскара']
0, 7017, explore, ['изучить'| 'исследовать'], ['исследовать']
0, 7075, philosophers, ['философы'], ['философы']
0, 7117, tuesday, ['вторник'], ['вторник']
0, 7129, sara, ['сара'], ['сара']
0, 7256, bombs, ['бомбы'], ['бомбы']
0, 7377, alphabet, ['алфавит'], ['алфавит']
0, 7442, monarchy, ['монархии'], ['монархии']
0, 7505, deliberately, ['умышленно'| 'преднамеренно'| 'намеренно'], ['намеренно']
0, 7612, puppet, ['кукла'| 'марионетка'], ['марионетка']
0, 7709, gardner, ['гарднер'], ['гарднер']
0, 8044, slot, ['слот'], ['слот']
0, 8068, gandhi, ['ганди'], ['ганди']
0, 8201, correspondent, ['корреспондент'], ['корреспондент']
0, 8211, jointly, ['совместно'], ['совместно']
0, 8218, screenshot, ['скриншот'], ['скриншот']
0, 8372, ally, ['элли'| 'союзник'], ['союзник']
0, 8413, manually, ['вручную'], ['вручную']
0, 8548, linnaeus, ['линней'], ['линней']
0, 8597, endurance, ['выносливость'], ['выносливость']
0, 8603, convent, ['монастырь'], ['монастырь']
0, 8657, dishes, ['посуда'| 'посуду'| 'блюда'], ['блюда']
0, 8662, loud, ['громко'| 'громкий'], ['громко']
0, 8861, breeds, ['породы'| 'порождает'| 'пород'], ['породы']
0, 9043, algorithms, ['алгоритмы'], ['алгоритмы']
0, 9233, phases, ['этапы'| 'этапах'| 'фазы'], ['фазы']
0, 9236, complained, ['жаловался'| 'жаловались'], ['жаловался']
0, 9266, sigma, ['сигма'], ['сигма']
0, 9288, higgins, ['хиггинс'], ['хиггинс']
0, 9291, query, ['запрос'], ['запрос']
0, 9331, dukes, ['герцоги'], ['герцоги']
0, 9427, ninja, ['ниндзя'], ['ниндзя']
0, 9438, cycles, ['циклы'], ['циклы']
0, 9566, tab, ['вкладку'| 'вкладка'], ['вкладка']
0, 9586, greenland, ['гренландии'], ['гренландии']
0, 9607, mod, ['mod'], ['mod']
0, 9669, martínez, ['мартинес'], ['мартинес']
0, 9795, hale, ['хейл'], ['хейл']
0, 9885, refugee, ['беженцы'| 'беженцев'| 'беженца'| 'беженец'], ['беженцев']
0, 9951, robbie, ['робби'], ['робби']
1, 10160, blades, ['лезвия'], ['лезвия']
1, 10194, loch, ['лох'], ['лох']
1, 10219, sexually, ['сексуально'], ['сексуально']
1, 10304, catalonia, ['каталонии'], ['каталонии']
1, 10316, realism, ['реализм'], ['реализм']
1, 10318, johannesburg, ['йоханнесбурге'| 'йоханнесбург'], ['йоханнесбурге']
1, 10335, oman, ['омана'| 'оман'], ['омана']
1, 10484, reuters, ['reuters'], ['reuters']
1, 10587, invite, ['пригласить'| 'приглашение'| 'приглашаем'| 'приглашаю'], ['пригласить']
1, 10592, medina, ['медина'| 'медины'| 'медину'| 'медине'], ['медина']
1, 10686, treatise, ['трактат'], ['трактат']
1, 10730, anders, ['андерс'], ['андерс']
1, 10822, prestige, ['престиж'], ['престиж']
1, 10859, bern, ['берн'], ['берн']
1, 10911, liberia, ['либерия'| 'либерии'], ['либерии']
1, 10925, concentrations, ['концентрации'], ['концентрации']
1, 11013, promo, ['промо'], ['промо']
1, 11055, viktor, ['виктор'], ['виктор']
1, 11113, treason, ['измену'| 'измена'| 'измене'], ['измене']
1, 11166, biodiversity, ['биоразнообразие'| 'биоразнообразия'], ['биоразнообразие']
1, 11429, patience, ['терпения'| 'терпение'], ['терпение']
1, 11495, destructive, ['разрушительные'| 'разрушительное'| 'разрушительной'], ['разрушительной']
1, 11568, carpet, ['ковёр'| 'ковер'], ['ковёр']
1, 11657, gps, ['gps'], ['gps']
1, 11721, plantations, ['плантациях'| 'плантации'], ['плантации']
1, 11786, annals, ['анналы'], ['анналы']
1, 11820, economically, ['экономически'], ['экономически']
1, 11897, salzburg, ['зальцбург'], ['зальцбург']
1, 11967, expecting, ['ожидаю'| 'ожидает'| 'ожидаем'| 'ожидал'], ['ожидал']
1, 12008, foreigners, ['иностранцы'| 'иностранцев'], ['иностранцы']
1, 12108, bowen, ['боуэн'], ['боуэн']
1, 12418, complain, ['жаловаться'], ['жаловаться']
1, 12421, integrate, ['интегрировать'], ['интегрировать']
1, 12510, portals, ['порталы'], ['порталы']
1, 12585, alessandro, ['алессандро'], ['алессандро']
1, 12764, romero, ['ромеро'], ['ромеро']
1, 12767, donnell, ['доннелл'], ['доннелл']
1, 12826, swami, ['свами'], ['свами']
1, 12881, keller, ['келлер'], ['келлер']
1, 12953, tbilisi, ['тбилиси'], ['тбилиси']
1, 12995, javascript, ['javascript'], ['javascript']
1, 13004, generators, ['генераторов'| 'генераторы'], ['генераторы']
1, 13199, pants, ['брюки'| 'штаны'], ['штаны']
1, 13223, nun, ['монахиня'], ['монахиня']
1, 13242, erin, ['эрин'], ['эрин']
1, 13336, quentin, ['квентин'], ['квентин']
1, 13425, maximilian, ['максимилиан'], ['максимилиан']
1, 13426, gala, ['гала'| 'gala'], ['гала']
1, 13476, expose, ['разоблачить'], ['разоблачить']
1, 13522, hmm, ['хм'| 'хмм'], ['хм']
1, 13526, wires, ['провода'], ['провода']
1, 13745, slalom, ['слалом'], ['слалом']
1, 13914, annexation, ['аннексии'], ['аннексии']
1, 14063, palaces, ['дворцы'], ['дворцы']
1, 14101, compilations, ['компиляции'| 'подборки'| 'сборники'], ['сборники']
1, 14214, fundamentally, ['принципиально'], ['принципиально']
1, 14245, washing, ['мытья'], ['мытья']
1, 14275, dismantled, ['разобрали'| 'демонтированы'], ['демонтированы']
1, 14349, destroys, ['разрушает'| 'уничтожает'], ['уничтожает']
1, 14514, separates, ['отделяет'], ['отделяет']
1, 14649, bonaparte, ['бонапарт'], ['бонапарт']
1, 14894, forecast, ['прогноз'], ['прогноз']
1, 14947, zoom, ['масштаб'| 'увеличить'| 'зум'], ['зум']
1, 14982, denies, ['отрицает'], ['отрицает']
1, 15150, enrico, ['энрико'], ['энрико']
1, 15223, manipulate, ['манипулировать'], ['манипулировать']
1, 15297, flu, ['грипп'], ['грипп']
1, 15431, landowner, ['землевладелец'], ['землевладелец']
1, 15705, truce, ['перемирия'| 'перемирие'], ['перемирие']
1, 15731, accumulation, ['накопление'| 'накопления'], ['накопление']
1, 15737, mussolini, ['муссолини'], ['муссолини']
1, 15772, accuses, ['обвиняет'], ['обвиняет']
1, 16211, goethe, ['гёте'], ['гёте']
1, 16499, img, ['img'], ['img']
1, 16524, zack, ['зак'], ['зак']
1, 16578, bwv, ['bwv'], ['bwv']
1, 16593, basins, ['бассейнов'| 'бассейны'], ['бассейнов']
1, 16610, wharton, ['уортон'], ['уортон']
1, 16711, albrecht, ['альбрехт'], ['альбрехт']
1, 16764, cinderella, ['золушка'], ['золушка']
1, 16792, hamid, ['хамид'], ['хамид']
1, 16854, cavendish, ['кавендиш'], ['кавендиш']
1, 16911, virtues, ['добродетели'], ['добродетели']
1, 17151, chopin, ['шопен'], ['шопен']
1, 17208, blaine, ['блейн'], ['блейн']
1, 17307, ridley, ['ридли'], ['ридли']
1, 17489, italiana, ['italiana'], ['italiana']
1, 17541, francesca, ['франческа'], ['франческа']
1, 17606, currencies, ['валют'| 'валюты'], ['валюты']
1, 17763, dialogues, ['диалоги'], ['диалоги']
1, 17782, synthesized, ['синтезирован'], ['синтезирован']
1, 17847, kisses, ['целую'| 'поцелуи'| 'поцелуев'| 'целует'], ['целует']
1, 17955, classmate, ['одноклассник'], ['одноклассник']
1, 18105, methane, ['метан'| 'метана'], ['метана']
1, 18180, mora, ['мора'], ['мора']
1, 18315, vaguely, ['смутно'], ['смутно']
1, 18338, aachen, ['ахен'], ['ахен']
1, 18341, intervened, ['вмешался'], ['вмешался']
1, 18392, mentoring, ['наставничества'], ['наставничества']
1, 18398, massimo, ['массимо'], ['массимо']
1, 18519, vivo, ['vivo'], ['vivo']
1, 18575, faq, ['faq'], ['faq']
1, 18651, fountains, ['фонтаны'], ['фонтаны']
1, 18696, microscope, ['микроскоп'], ['микроскоп']
1, 18708, hyphen, ['дефис'], ['дефис']
1, 18755, hermit, ['отшельник'], ['отшельник']
1, 18779, combo, ['комбинация'| 'комбо'], ['комбо']
1, 19215, inquisition, ['инквизиции'], ['инквизиции']
1, 19453, parades, ['парады'], ['парады']
1, 19481, vendetta, ['вендетта'], ['вендетта']
1, 19486, wiesbaden, ['висбаден'], ['висбаден']
1, 19499, andalusia, ['андалусии'], ['андалусии']
1, 19500, braille, ['брайля'], ['брайля']
1, 19548, fulbright, ['фулбрайта'], ['фулбрайта']
1, 19557, antibiotics, ['антибиотики'], ['антибиотики']
1, 19699, notebook, ['тетрадь'| 'блокнот'], ['блокнот']
1, 19708, raft, ['плот'], ['плот']
1, 20093, interned, ['интернирован'], ['интернирован']
1, 20193, turku, ['турку'], ['турку']
1, 20242, elektra, ['электра'], ['электра']
1, 20293, quorum, ['кворум'], ['кворум']
1, 20545, uno, ['uno'], ['uno']
1, 20622, cleansing, ['чистка'| 'чистки'| 'очищение'], ['чистки']
1, 20636, mezzo, ['меццо'], ['меццо']
1, 20725, rsa, ['rsa'], ['rsa']
1, 20834, grumman, ['grumman'], ['grumman']
1, 20983, undertaker, ['гробовщик'], ['гробовщик']
1, 21110, aberdeenshire, ['абердиншир'], ['абердиншир']
1, 21548, cooperatives, ['кооперативы'| 'кооперативов'], ['кооперативы']
1, 21667, vasily, ['василий'], ['василий']
1, 21736, prometheus, ['прометей'], ['прометей']
1, 21791, cryptography, ['криптографии'], ['криптографии']
1, 22016, licences, ['лицензии'| 'лицензий'], ['лицензии']
1, 22051, mangrove, ['мангровых'], ['мангровых']
2, 22116, magma, ['магмы'], ['магмы']
2, 22269, paddington, ['паддингтон'], ['паддингтон']
2, 22285, salerno, ['салерно'], ['салерно']
2, 22410, dissatisfaction, ['недовольство'], ['недовольство']
2, 22481, medallion, ['медальон'], ['медальон']
2, 22520, breslau, ['бреслау'], ['бреслау']
2, 22657, haus, ['haus'], ['haus']
2, 22755, yom, ['йом'], ['йом']
2, 22829, irt, ['irt'], ['irt']
2, 22959, bongo, ['бонго'], ['бонго']
2, 23021, ppm, ['ppm'], ['ppm']
2, 23095, martino, ['мартино'], ['мартино']
2, 23120, loki, ['локи'], ['локи']
2, 23205, complains, ['жалуется'], ['жалуется']
2, 23242, connotations, ['коннотации'], ['коннотации']
2, 23384, accelerating, ['ускорения'| 'ускорение'], ['ускорение']
2, 23496, lesbians, ['лесбиянки'| 'лесбиянок'], ['лесбиянки']
2, 23567, overthrown, ['свергнут'], ['свергнут']
2, 23776, clipper, ['clipper'], ['clipper']
2, 23934, isthmus, ['перешеек'], ['перешеек']
2, 24183, plzeň, ['пльзень'], ['пльзень']
2, 24322, sinaloa, ['синалоа'], ['синалоа']
2, 24684, mérida, ['мерида'], ['мерида']
2, 24689, rooftop, ['крыше'| 'крыша'], ['крыше']
2, 24892, barefoot, ['босиком'], ['босиком']
2, 25302, overcame, ['преодолел'], ['преодолел']
2, 25359, imitate, ['подражать'], ['подражать']
2, 25391, strives, ['стремится'], ['стремится']
2, 25663, rhinoceros, ['носорог'], ['носорог']
2, 25736, bedouin, ['бедуинов'], ['бедуинов']
2, 25764, diode, ['диод'], ['диод']
2, 25811, volts, ['вольт'], ['вольт']
2, 25908, slander, ['клевета'], ['клевета']
2, 26561, vogt, ['фогт'], ['фогт']
2, 26564, ohl, ['ohl'], ['ohl']
2, 26714, poseidon, ['посейдон'], ['посейдон']
2, 26834, homeopathy, ['гомеопатии'], ['гомеопатии']
2, 26981, wallpaper, ['обои'], ['обои']
2, 27273, embryos, ['эмбрионов'], ['эмбрионов']
2, 27422, coordinators, ['координаторов'], ['координаторов']
2, 27564, numerically, ['численно'], ['численно']
2, 27730, rubinstein, ['рубинштейн'], ['рубинштейн']
2, 27799, iggy, ['игги'], ['игги']
2, 27959, rosetta, ['розетта'], ['розетта']
2, 28063, marcin, ['марцин'], ['марцин']
2, 28192, valletta, ['валлетта'], ['валлетта']
2, 28244, cassius, ['кассий'], ['кассий']
2, 28285, acquaintances, ['знакомые'| 'знакомых'], ['знакомых']
2, 28528, deviations, ['отклонения'], ['отклонения']
2, 28601, bioinformatics, ['биоинформатики'], ['биоинформатики']
2, 28642, messerschmitt, ['messerschmitt'], ['messerschmitt']
2, 28659, taro, ['таро'], ['таро']
2, 28668, berlusconi, ['берлускони'], ['берлускони']
2, 28709, kirchner, ['киршнер'], ['киршнер']
2, 28839, józsef, ['йожеф'], ['йожеф']
2, 28844, oceanography, ['океанографии'], ['океанографии']
2, 28875, eradication, ['искоренения'| 'искоренение'| 'ликвидация'], ['искоренения']
2, 29119, agar, ['агар'], ['агар']
2, 29125, molotov, ['молотова'], ['молотова']
2, 29180, abruzzo, ['абруццо'], ['абруццо']
2, 29325, gurion, ['гурион'], ['гурион']
2, 29424, poincaré, ['пуанкаре'], ['пуанкаре']
2, 29760, aerobic, ['аэробных'], ['аэробных']
2, 29767, healer, ['целитель'], ['целитель']
2, 29841, curtains, ['шторы'], ['шторы']
2, 30027, sibelius, ['сибелиус'], ['сибелиус']
2, 30139, aliases, ['псевдонимы'], ['псевдонимы']
2, 30216, cherbourg, ['шербур'], ['шербур']
2, 30329, cocktails, ['коктейли'], ['коктейли']
2, 30393, yakuza, ['якудза'], ['якудза']
2, 30623, subspace, ['подпространства'], ['подпространства']
2, 30661, forearm, ['предплечье'], ['предплечье']
2, 30722, canonized, ['канонизирован'], ['канонизирован']
2, 30941, bene, ['бене'], ['бене']
2, 30944, lifeboats, ['шлюпки'], ['шлюпки']
2, 31521, apoel, ['апоэл'], ['апоэл']
2, 31658, clooney, ['клуни'], ['клуни']
2, 32037, stupa, ['ступа'], ['ступа']
2, 32452, stig, ['стиг'], ['стиг']
2, 32505, murakami, ['мураками'], ['мураками']
2, 32522, jahre, ['jahre'], ['jahre']
2, 32564, weathering, ['выветривания'], ['выветривания']
2, 33064, schoolchildren, ['школьники'| 'школьников'], ['школьники']
2, 33587, gdynia, ['гдыня'], ['гдыня']
2, 33729, famagusta, ['фамагуста'], ['фамагуста']
2, 33768, pacifica, ['pacifica'], ['pacifica']
2, 33826, bueno, ['буэно'], ['буэно']
2, 34034, sata, ['sata'], ['sata']
2, 34585, capuchin, ['капуцин'], ['капуцин']
2, 34681, argon, ['аргон'], ['аргон']
2, 35570, intuitively, ['интуитивно'], ['интуитивно']
2, 35595, kda, ['кда'], ['кда']
2, 35634, leclerc, ['леклерк'], ['леклерк']
2, 35670, hetman, ['гетман'], ['гетман']
2, 35735, risc, ['risc'], ['risc']
2, 36271, segmentation, ['сегментации'], ['сегментации']
2, 36416, iva, ['iva'| 'ива'], ['iva']
2, 36657, lifeguard, ['спасатель'], ['спасатель']
2, 36779, kragujevac, ['крагуевац'], ['крагуевац']
2, 36958, daewoo, ['daewoo'], ['daewoo']
2, 37115, colville, ['колвилл'], ['колвилл']
2, 37175, tsonga, ['тсонга'], ['тсонга']
2, 37408, hyung, ['хён'], ['хён']
2, 37578, stepan, ['степан'], ['степан']
2, 37635, locarno, ['локарно'], ['локарно']
2, 37779, coetzee, ['кутзее'], ['кутзее']
2, 38256, biofuels, ['биотоплива'], ['биотоплива']
2, 38377, klm, ['klm'], ['klm']
2, 38426, sauron, ['саурон'], ['саурон']
2, 38459, hoya, ['хойя'], ['хойя']
2, 38485, gilgamesh, ['гильгамеш'], ['гильгамеш']
2, 38605, gruppe, ['gruppe'], ['gruppe']
3, 38724, aureus, ['aureus'], ['aureus']
3, 39081, kultur, ['kultur'], ['kultur']
3, 39184, kerouac, ['керуака'], ['керуака']
3, 39218, jabbar, ['джаббар'], ['джаббар']
3, 39268, overheating, ['перегрева'], ['перегрева']
3, 39518, savages, ['дикари'], ['дикари']
3, 39947, infects, ['заражает'], ['заражает']
3, 40026, macao, ['макао'], ['макао']
3, 40087, cleanliness, ['чистоты'| 'чистота'], ['чистоты']
3, 40153, morison, ['морисон'], ['морисон']
3, 40187, bnf, ['bnf'], ['bnf']
3, 40913, komi, ['коми'], ['коми']
3, 40980, earrings, ['серьги'], ['серьги']
3, 41148, simba, ['симба'], ['симба']
3, 41315, kartli, ['картли'], ['картли']
3, 41378, vespers, ['вечерня'], ['вечерня']
3, 41439, najaf, ['наджаф'], ['наджаф']
3, 41772, conspirator, ['заговорщик'], ['заговорщик']
3, 41804, oas, ['оаг'], ['оаг']
3, 41996, nox, ['nox'], ['nox']
3, 43201, qiang, ['цян'], ['цян']
3, 43495, maradona, ['марадона'], ['марадона']
3, 43653, encephalitis, ['энцефалит'], ['энцефалит']
3, 43783, verein, ['verein'], ['verein']
3, 43899, inaction, ['бездействие'], ['бездействие']
3, 43950, orinoco, ['ориноко'], ['ориноко']
3, 44377, flatly, ['категорически'], ['категорически']
3, 44655, sano, ['сано'], ['сано']
3, 44727, gruppo, ['gruppo'], ['gruppo']
3, 44967, cyrano, ['сирано'], ['сирано']
3, 45133, argeș, ['арджеш'], ['арджеш']
3, 45152, ssd, ['ssd'], ['ssd']
3, 45238, gsub, ['gsub'], ['gsub']
3, 45328, powders, ['порошки'], ['порошки']
3, 45494, swims, ['плавает'], ['плавает']
3, 45653, arnaldo, ['арнальдо'], ['арнальдо']
3, 45654, ambushes, ['засады'| 'засад'], ['засады']
3, 45953, gargoyles, ['гаргульи'], ['гаргульи']
3, 46243, tid, ['tid'], ['tid']
3, 46508, dfa, ['dfa'], ['dfa']
3, 46611, katarzyna, ['катажина'], ['катажина']
3, 46956, lightgreen, ['lightgreen'], ['lightgreen']
3, 47087, abstentions, ['воздержавшихся'| 'воздержались'], ['воздержались']
3, 47560, optically, ['оптически'], ['оптически']
3, 48742, sparc, ['sparc'], ['sparc']
3, 48749, hrt, ['hrt'], ['hrt']
3, 48855, osteoporosis, ['остеопороза'], ['остеопороза']
3, 49298, kraftwerk, ['kraftwerk'], ['kraftwerk']
3, 49667, questionnaires, ['анкеты'], ['анкеты']
3, 50076, msl, ['msl'], ['msl']
3, 50078, böhm, ['бём'], ['бём']
3, 50270, phrygian, ['фригийский'], ['фригийский']
3, 50554, domus, ['domus'], ['domus']
3, 52319, shinoda, ['шинода'], ['шинода']
3, 52395, reise, ['reise'], ['reise']
3, 53084, goiânia, ['гояния'], ['гояния']
3, 53299, progreso, ['прогресо'], ['прогресо']
3, 53331, artigas, ['артигас'], ['артигас']
3, 53483, chiyoda, ['тиёда'], ['тиёда']
3, 53494, lhc, ['lhc'], ['lhc']
3, 53690, septimius, ['септимий'], ['септимий']
3, 54267, yle, ['yle'], ['yle']
3, 54270, melanogaster, ['melanogaster'], ['melanogaster']
3, 54343, sadi, ['сади'], ['сади']
3, 54384, mourinho, ['моуринью'], ['моуринью']
3, 54422, serviceman, ['военнослужащий'], ['военнослужащий']
3, 54769, mayen, ['майен'], ['майен']
3, 54863, presbyterianism, ['пресвитерианство'], ['пресвитерианство']
3, 54875, saxo, ['saxo'], ['saxo']
3, 55005, erg, ['эрг'], ['эрг']
3, 55081, smp, ['smp'], ['smp']
3, 55827, jugend, ['jugend'], ['jugend']
3, 55877, google+, ['google+'], ['google+']
3, 55942, glaad, ['glaad'], ['glaad']
3, 55969, windings, ['обмотки'], ['обмотки']
3, 56101, yayoi, ['яёй'], ['яёй']
3, 56260, arsenio, ['арсенио'], ['арсенио']
3, 56264, armagnac, ['арманьяк'], ['арманьяк']
3, 56403, gumi, ['гуми'], ['гуми']
3, 57600, hippy, ['хиппи'], ['хиппи']
3, 57748, neutralizing, ['нейтрализации'| 'нейтрализовать'], ['нейтрализации']
3, 57898, inoculation, ['прививки'| 'вакцинации'], ['прививки']
3, 57936, gheorghiu, ['георгиу'], ['георгиу']
3, 58286, ciphertext, ['шифротекст'], ['шифротекст']
3, 58567, egy, ['egy'], ['egy']
3, 58582, immemorial, ['незапамятных'], ['незапамятных']
3, 59225, sulzbach, ['зульцбах'], ['зульцбах']
3, 59413, berengar, ['беренгар'], ['беренгар']
3, 59973, miron, ['мирон'], ['мирон']
3, 60145, maronites, ['маронитов'], ['маронитов']
3, 60510, ebdon, ['эбдон'], ['эбдон']
3, 61406, vma, ['vma'], ['vma']
3, 61467, srl, ['srl'], ['srl']
3, 61980, radoslav, ['радослав'], ['радослав']
